id,sentence1,sentence2,labels,source
841b4a01-4c9c-4ce6-bcc1-9b259d8bb394,"The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.","There will be 9.3 million visitors to hot spots in 2003, up from 2.5 million in 2002, Gartner said.","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",orig
79083e7c-502e-47fe-a724-d2503f1cfe2e,"Mr. Dewhurst has called for a ""cooling period"" between special sessions, which could give the Democrats some time at home.","Mr. Dewhurst has suggested a cooling-off period, which could give the senators time to go home.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",orig
e0a9fa9e-b367-495b-8c84-0921eef62e80,The bodies of 17 undocumented immigrants who suffocated in a stifling trailer were discovered yesterday at a south Texas truck stop where smugglers had abandoned them.,The bodies of 18 illegal Mexican immigrants who died from suffocation and heat exhaustion were discovered on Wednesday in a packed tractor trailer abandoned at a rest stop.,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0]",orig
885503fd-a8f6-4ce2-9cbb-05a9bbedd380,"""I can tell you that it's routine for IBM to challenge its internal IT teams to rigorously test new platforms and technologies inside IBM.""","""It is routine for IBM to challenge its internal IT team to rigorously test new platforms and technology inside IBM.""","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
10d361dd-45b9-4760-a454-00cca9f43100,"Scott McClellan, a White House spokesman, called the decision ""troubling and flawed.""","White House spokesman Scott McClellan called the Padilla ruling ""troubling and flawed.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",orig
64bfa1df-8850-479c-b642-9b16bd719c56,"Pacific Northwest has more than 800 employees, and Wells Fargo has 2,400 in Washington.","It has 800 employees, compared with Wells Fargo's 2,400.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
c2e21e41-3fcb-4842-8c35-14b304bd2570,"While some other parts of Africa have been used as staging grounds for the terror group, Malawi previously had not been a major focus of investigations into al-Qaida.","While some other parts of Africa have been used as Al Qaeda staging grounds, Malawi had previously not been a major focus of investigations into the group.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",orig
f9a53fda-78f0-400a-a5ed-ae0f546308a0,"""I carried 100 percent of the votes in San Jose -- of all the Austrian-born body builders,"" Schwarzenegger said during the benefit at the Fairmont Hotel.","""I carried 100 percent of the votes in San Jose - of all the Austrian-born body builders,"" Schwarzenegger quipped.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",orig
786578a9-69df-4a8b-b222-ed623ebb5965,"Dynes will get $395,000 a year, an increase over Atkinson's current salary of $361,400.","In his new position, Dynes will earn $395,000, a significant increase over Atkinson's salary of $361,400.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
faa4c428-1094-433e-8637-21942b4bcfd2,Congress twice before passed similar restrictions only to see President Bill Clinton veto them.,"Congress twice passed similar bills, but then-President Clinton vetoed them both times.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",orig
61d5c681-af68-4585-9da1-77f5554e57a6,"The router will be available in the first quarter of 2004 and will cost around $200, the company said.","Netgear prices the WGT634U Super Wireless Media Router, which will be available in the first quarter of 2004, at under $200.","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
66721a51-2435-45d3-b402-9638cc5344d7,"But the yen's gains were capped by wariness about Japanese intervention, with some traders reporting irregular bids that smack of intervention around 118 yen.","But the yen's gains were capped by wariness about Japanese intervention, with some traders reporting irregular bids around 118 yen that could be from the Bank of Japan.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",orig
b6684ee3-821c-4ecd-a773-b214c1530926,"But in the first 30 seconds after Young entered the ring, the family knew it was an uneven match, Meyers said.","But in the first 30 seconds of the bout, family members knew it was an uneven match, Jodie Meyers, Stacy Young's sister, said.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",orig
cb4c72fb-8e15-4f82-a8d5-fee41a18da3b,"Some Wall Street experts believe stocks have rallied too far, too quickly, given the muddled economic reports of recent weeks.","Some Wall Street analysts believe stocks have rallied too far, too fast, given the muddled picture of the economy provided by recent data.","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
0158a0d6-d3c4-4610-95dc-15ce09b505ef,"Slow-moving, drenching Tropical Storm Henri doused an already soaked Florida Friday, bringing powerful storms which further tested already-swollen lakes and rivers.","Slow-moving, drenching Tropical Storm Henri doused an already soaked Florida on Friday, pushing heavy rains into areas where lakes and rivers were full to overflowing.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",orig
d00de5ce-cd56-4866-ae79-c27edfdcb7b6,"With all precincts reporting, Fletcher — a three-term congressman from Lexington — had an overwhelming 57 percent of the vote.","With all precincts reporting, Fletcher had 88,747 votes, or 57 percent of the total.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
d316e8e4-49bd-4f90-98eb-a1935f377527,Cadbury Schweppes plc plans to cut 5500 jobs and shut factories after a 4.9 billion ($A11.9 billion) acquisition spree over the past three years inflated costs.,"Cadbury Schweppes has unveiled plans to slash 5,500 jobs and 20 percent of its factories over four years to cut costs brought about by an acquisition spree.","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",orig
edd8d6e5-2cb2-4573-a2ae-b53437c7f32e,"At midnight, Erika was about 90 miles east of Brownsville and moving toward the west at about 20 mph, with sustained winds near 70 mph.","Late Friday evening, forecasters said Erika was 130 miles east of Brownsville and tracking due west at 21 mph with sustained winds of about 70 mph.","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",orig
f09a702f-296b-4a72-aeab-986ceae8ceb3,"""To make sure that we avoided any perception of wrongdoing, we are not co-mingling appropriated and non-appropriated funds (from Congress),"" said Faletti.","""To make sure that we avoided any perception of wrongdoing, we are not comingling appropriated and nonappropriated funds [from Congress],"" said Faletti.","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",orig
52ba53ee-388a-4252-9241-c3f19e8037c1,Richard Grasso quit as chairman last week after losing the support of his board amid public furor over his $140 million pay package.,Grasso quit last week in the wake of a firestorm of criticism over his $140 million compensation package.,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",orig
7d3d15a3-847d-463e-ac43-01ef222c06ff,"Kenneth ""Supreme"" McGriff was sentenced to 37 months in prison for illegally possessing a handgun as a convicted felon at a firing range in Maryland.","Kenneth ""Supreme"" McGriff was sentenced to 37 months by U.S. District Judge J. Frederick Motz for illegally possessing a handgun as a convicted felon at a Maryland firing range.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",orig
0bc3ce32-37f2-41d3-a8cd-105b30dd5b35,"Five foreign embassies, including the Singapore embassy, in Bangkok were among the targets, it said.","Five foreign embassies in Bangkok, including the Singapore embassy, were among those targeted.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",orig
087441a2-658d-4fcd-aa59-15a3bd7cf228,CELF said IBM is pursuing membership and plans to be an active participant in the forum.,"IBM is pursuing membership and plans to be an active participant in the CELF, according to various members of CELF.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",orig
d64e9cc1-72eb-4153-ae58-d2d6d95beb22,The IRS said taxpayers can avoid undelivered checks by having refunds deposited directly into their checking or savings accounts.,The IRS said taxpayers can avoid problems with lost or stolen refunds by having refunds deposited directly into personal checking or savings accounts.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
8b8854fd-3e64-4626-ac12-5f5812bf089d,"""The bank requires growth from elsewhere in the economy and needs the economy to rebalance,"" he said in an interview with the Press Association news agency.","The Bank of England ""requires growth from elsewhere in the economy and needs the economy to rebalance,"" he told the Press Association news agency.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",orig
1179f5ed-d039-459a-a9c6-22411f048203,"Instead, bond bulls focus on the fact the Fed has done nothing to dispel market expectations of an easing, either in speeches or through the press.","Still, bond bulls can take comfort in the fact the Fed has done nothing to dispel market expectations of an easing, either in speeches or through the press.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",orig
541bda85-c1f5-442e-8c9f-2da0f5090063,"During her two days of meetings, Rocca will not meet the rebels since they are banned by the United States as a ""terrorist organisation"".","During her two-day visit, Rocca will not meet the rebels since the United States has banned them as a ""terrorist organisation"".","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",orig
f9c1751f-0925-4eb1-b0f1-9ad5bbef5657,"Voyager 2, also launched in 1977, lags some 1.6 billion miles behind Voyager 1.","Voyager 1 was launched on September 5, 1977, 16 days after its companion, Voyager 2.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",orig
2b18a186-90a0-492a-981b-a66525e1a045,"But software license revenues, a measure financial analysts watch closely, decreased 21 percent to $107.6 million.","License sales, a key measure of demand, fell 21 percent to $107.6 million.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
31083fe8-fbe5-4f92-ab48-1f8a4812ca58,"They did not nationalize them,"" Manouchehr Takin, an analyst at the Center for Global Energy Studies in London, said.","They did not nationalize them,"" said Manouchehr Takin of the Center for Global Energy Studies.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",orig
e9453274-722c-4338-a9f2-172178751a64,She was the only woman in her unit and a member of Teamsters Local 995.,She was the only woman employed as a warehouse worker and heavy equipment operator and the only woman in her Teamsters local.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",orig
f2bff9e9-6c1f-4994-8d82-b163dae6f004,The events mark the latest twists in an unfolding scandal involving a form of trading that takes advantage of delays in the ways funds are priced.,The charges would mark the latest effort to crack down on a form of trading that takes advantage of delays in the ways funds are priced.,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",orig
488ae9ae-2cf5-4616-8ae8-837aa6cea9d6,"Typhoon Maemi later moved out over the Sea of Japan, where it weakened considerably, the meteorology department said.","Typhoon Maemi was on Saturday night moving over the Sea of Japan, where it had weakened considerably, the meteorology department said.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",orig
9c1932b3-4fbe-433b-8bcd-0cdcb2385af0,"NBC also is introducing three new dramas, including one starring West Wing fugitive Rob Lowe as a Washington lawyer.","Three new dramas, including one starring The West Wing refugee Rob Lowe, will also be on the schedule, NBC announced yesterday.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",orig
84e79693-24cb-4d67-957f-5cae2864b3b8,SCC argued that Lexmark was trying to shield itself from competition by installing a chip on its toner cartridges to make it difficult for third-party manufacturers to make generic cartridges.,The company also argued that Lexmark was trying to squash competition by installing a microchip on its toner cartridges to make it difficult for third-party manufacturers to make generic cartridges.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
137179b6-8877-41f3-9ff3-ec931251eb7d,"This study's researchers, from the Institute of Child Development of the University of Minnesota, had earlier found the same pattern in children aged three and four.","This study's researchers, from the Institute of Child Development of the University of Minnesota, had earlier found the same pattern in 3- and 4-year-olds.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",orig
07bc6541-7143-4df5-8237-2008a0c8074a,"Brian Florence, 38, died Sept. 25 of a heart attack in Alexandria, said the couple's lawyer, Maranda Fritz.","""Mr. Florence died Thursday of heart failure,"" said the couple's lawyer, Maranda Fritz.","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",orig
fb614925-164a-4679-aff0-ed3d24a0d7a7,"A powerful typhoon hit southern areas of South Korea, killing at least 42 people and forcing thousands to flee, authorities said yesterday.","A typhoon packing record strength winds slammed into South Korea killing at least 48 people and forcing about 25,000 to flee from their homes, authorities said on Saturday.","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",orig
2cb504b8-ddfa-44ac-9fcd-ffe4d505dfb8,"The announcement, which economists said was not a surprise, may be bittersweet for the millions of Americans without jobs.","Economists said the announcement was not a surprise, and politicians said it offered little comfort to the millions of Americans without jobs.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",orig
2e6ce8d8-81a9-45d5-8bb2-dd2e0578fb07,"John Logsdon, a board member, said that ""human spaceflight had become a place where dissent was not welcome.""","In fact, said John Logsdon, a board member and George Washington University expert on space policy, ""human spaceflight had become a place where dissent was not welcome.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",orig
97184c84-f483-4138-9c5e-f019bbca3ad5,"Hoffa, 62, vanished on the afternoon of July 30, 1975, from a Bloomfield Township parking lot in Oakland County, about 25 miles north of Detroit.","Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
9e0d420d-fc2c-44a4-97de-166186863da3,"""I'm delighted that David Chase has decided to give us another chapter in the great 'Sopranos' saga,"" HBO chairman and chief executive Chris Albrecht said.","""I'm delighted that David Chase has decided to give us another chapter in the great Sopranos saga,"" said HBO Chairman Chris Albrecht in a statement.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",orig
84195ab1-5c18-4101-ae0c-e9dda7c26e47,A picture of the doctor's son holding the guitar appeared in the National Enquirer just two weeks after George died.,A photograph of the doctor's son holding the guitar appeared in the National Enquirer two weeks after Harrison's death.,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
2f49f566-86c5-4277-9fb2-ad22e7c8c662,Tomorrow's testimony is to give an inside look at tax shelter development and marketing.,Tuesday’s testimony is to give an inside look at tax-shelter development and marketing.,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",orig
ebbb2e1d-5a6e-4be0-904a-bfabcb15849f,Wyoming and New Mexico both reported two deaths within the past week.,Wyoming and New Mexico reported their first deaths from the virus this past week.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
31dedee8-c3a0-4cc5-b6e6-632d68bfc4df,"Court Judge Robert Sweet said the plaintiffs failed ""to draw an adequate casual connection between the consumption of McDonald's food and their alleged injuries.""","The judge in U.S. District Court in Manhattan said the plaintiffs had failed ""to draw an adequate casual connection between the consumption of McDonald's food and their alleged injuries.""","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
1ca8d87e-4dc9-4dcc-834b-b2b0a7b5b9a0,"AMD reported a net loss of $140 million for the quarter ended June 29, on sales of $645 million.","In the first quarter of 2003, AMD reported a net loss of $146 million, or 42 cents per share, on sales of $715 million.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",orig
1d6bc71b-8b3d-4d7c-ab53-39b5b84c8e3b,"In January 2000, notebooks represented less than 25 percent of sales volume.","That compares with January 2000, when laptops represented less than 25 percent of sales volume, NPD said.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",orig
011f6a1b-b773-484d-8100-6705da2bd580,Sun filed its lawsuit after an appeals court in Washington upheld the U.S. government's antitrust case against Microsoft.,Sun filed the suit after the government's successful antitrust suit against Microsoft.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",orig
27b04a4e-3807-4f80-9910-ec06e810a944,The deal is subject to N2H2 approval and is expected to be completed by year's end.,The deal is subject to N2H2 approval and is expected to be complete during the final calendar quarter of 2003.,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",orig
